word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster	pq
feet	0.285573402748395	0.116456564093595	0.308406062971827	39	8	0.205128205128205	5	0.131806269347839
thus	1.39407715926979	0.65873296771428	1.54187556201899	13	8	0.615384615384615	10	1.93025667701405
lighted	36.8726763711969	0.988120356124702	36.8859139050832	8	7	0.875	12	83.1776075526439
magic	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
power	0.137774238279638	0.160206774108116	0.211300618086326	13	4	0.307692307692308	4	0.190769309835731
carried	0.545658756240838	0.45009216333777	0.707337567050113	12	6	0.5	8	0.81848654143518
foot	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
days	0.914619162805264	0.464232693455367	1.02569011238455	19	9	0.473684210526316	8	0.866481936812048
sighed	0.10943014480603	0.0986404959240394	0.147325843043267	18	4	0.222222222222222	5	0.109435242517537
sleep	0.175490265392162	0.14929297473982	0.230402312388735	18	5	0.277777777777778	4	0.175492819862584
moon	0.19792439025954	0.157903016402752	0.253194444742965	19	6	0.315789473684211	4	0.187511675588987
corner	1.19602349138448	0.589364030987382	1.33334997392478	15	8	0.533333333333333	8	1.43524697167791
lamp	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
better	0.300939039771733	0.197577645792392	0.360001710795375	22	7	0.318181818181818	4	0.246226497500185
observe	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
exactly	0.353410390651159	0.297799886272832	0.462151140304031	15	6	0.4	6	0.424095468586806
fell	0.488163695990355	0.232540204766534	0.540720575635721	29	9	0.310344827586207	4	0.302999852514481
bright	0.416928633049364	0.246019132977334	0.484102157449572	23	8	0.347826086956522	4	0.326293602049638
pictures	0.754805730447093	0.629402697183845	0.982791659477261	8	5	0.625	10	1.69834667549126
known	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
show	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
persons	0.217568960737922	0.1354361811297	0.256279557974444	25	6	0.24	5	0.156652612766829
quickly	0.385523457077187	0.331404813815147	0.508387142418648	14	6	0.428571428571429	6	0.495673347135827
strange	0.309390809366399	0.194933008228021	0.365679573694267	23	7	0.304347826086957	4	0.24213265507131
folks	0.479790637562602	0.489687017931162	0.685559940065813	9	5	0.555555555555556	8	0.959581737360359
suddenly	0.438455812954541	0.317055926902966	0.541080364361825	17	7	0.411764705882353	6	0.464248742162987
sound	0.175830741648689	0.240408557474846	0.297846813338441	10	4	0.4	6	0.316497190483928
shot	0.699348019613823	0.533666181142111	0.879708613935649	11	6	0.545454545454545	8	1.14438661654247
understood	0.182571500876304	0.247345337994849	0.307428152842274	10	4	0.4	6	0.328630579841086
answer	0.194673039415394	0.259486054259193	0.324392670432352	10	4	0.4	6	0.350413460477918
taken	1.56694981253826	0.585105813606701	1.67262683469148	20	11	0.55	10	1.41025310258758
head	0.339109525935469	0.0909627056692349	0.351097542575915	61	10	0.163934426229508	5	0.100064877686016
told	0.330866100425672	0.126836751383652	0.354344377565737	41	9	0.219512195121951	5	0.145261211559973
matter	0.189199408084573	0.175494735728227	0.258059718452673	16	5	0.3125	4	0.21284853272978
left	0.445147087005664	0.333685112648217	0.556328754849757	16	7	0.4375	6	0.500791921330803
across	3.21114575783169	0.828080237106146	3.3161987209946	12	8	0.666666666666667	9	4.81666693326825
boat	0.0917210496880968	0.141698192912015	0.168793153979707	10	3	0.3	4	0.165091337035353
age	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
really	0.579097642747517	0.215262355734965	0.617812238169735	38	11	0.289473684210526	4	0.27431123931435
longer	0.50620634619919	0.302597768020989	0.589754418502836	21	8	0.380952380952381	6	0.433892743879397
language	0.0610206242036311	0.135631016826858	0.14872555027193	7	2	0.285714285714286	4	0.156913331536897
become	0.20289386749585	0.142372354531702	0.247862479617881	22	6	0.272727272727273	4	0.166007188882025
don	0.719220868305923	0.324087645393832	0.788867200042976	27	10	0.37037037037037	6	0.479481760002252
understand	1.22696994599631	0.647943518486601	1.38754677453662	12	7	0.583333333333333	10	1.84045331505121
ll	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
hackney	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
coach	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
nearly	0.182571500876304	0.247345337994849	0.307428152842274	10	4	0.4	6	0.328630579841086
end	0.257296525337153	0.15119783056983	0.29843305098396	26	7	0.269230769230769	4	0.178130824843831
shone	0.654043722981066	0.262945996374342	0.70492112224009	33	10	0.303030303030303	4	0.356752687158442
god	0.291515091770469	0.225717175993925	0.3686858991996	18	6	0.333333333333333	4	0.291517736149801
involuntarily	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
gate	0.255246733482697	0.364799558355172	0.44522984258663	8	4	0.5	8	0.574306210194905
wild	0.445496165985346	0.400566609222354	0.59909969314926	12	6	0.5	8	0.668242068902266
bushes	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
field	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
broad	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
river	0.057801747770538	0.129401951342961	0.141724758093619	7	2	0.285714285714286	4	0.148635701105203
boxes	0.113700207302604	0.185273136361155	0.217379557911397	9	3	0.333333333333333	4	0.227405213489172
opposite	0.227397962813404	0.169890557981729	0.283853193011862	20	6	0.3	4	0.204660433169714
bank	0.107941429238321	0.177555185237046	0.207791231649878	9	3	0.333333333333333	4	0.215887050474288
behold	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
gazed	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
formerly	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
wood	0.287570119781474	0.132126773008257	0.316471259258573	34	8	0.235294117647059	5	0.152242019800796
together	0.483654309042131	0.21925829050698	0.531032662471023	31	9	0.290322580645161	4	0.280833325337974
roof	0.224342542655415	0.237016585708565	0.326353241666208	13	5	0.384615384615385	6	0.310644479642688
give	0.392728116883482	0.185695634992199	0.434417129779665	31	9	0.290322580645161	4	0.228042047877786
hot	0.414458074523974	0.42727054113401	0.595260960301505	10	5	0.5	8	0.746025081335977
speak	0.334757681915562	0.286585964764242	0.44067473356358	15	6	0.4	6	0.401710578443464
heaven	0.298949075769865	0.277646897661702	0.407993075535387	14	6	0.428571428571429	6	0.384364511985819
knows	0.172135558327461	0.219772997196215	0.279160922654505	11	4	0.363636363636364	6	0.281678276202246
vanished	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
dreadful	0.161364905241073	0.208894317936639	0.263961112116301	11	4	0.363636363636364	6	0.264053618464478
anxiety	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
shop	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
bear	0.369525706732875	0.259302337135983	0.451427679679275	19	7	0.368421052631579	6	0.350078513996322
sort	0.319165523716396	0.2641987865241	0.414327926080258	16	6	0.375	6	0.359062721949089
kind	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
halls	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
deep	0.461796568488559	0.390023510941875	0.604462082975628	13	6	0.461538461538462	8	0.639407449202046
pewter	0.0331922071096466	0.0290175545993614	0.0440878791476364	20	2	0.1	7	0.0298847365746025
entered	0.405806657584236	0.448005778349006	0.604473507090086	9	5	0.555555555555556	8	0.811613166907865
leave	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
towards	0.487401074666976	0.238577279463085	0.542659124923307	28	9	0.321428571428571	4	0.313330917279238
sudden	0.193019142599568	0.366711509553614	0.414407674457125	6	3	0.5	8	0.579059173008388
woman	0.13346069605468	0.0433679915990456	0.140330111119227	53	6	0.113207547169811	7	0.0453340377681244
examined	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
shook	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
danish	0.189412378950555	0.254256815722026	0.317054534174821	10	4	0.4	6	0.340944203155134
therefore	1.19602349138448	0.589364030987382	1.33334997392478	15	8	0.533333333333333	8	1.43524697167791
strong	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
sea	0.256535706379202	0.262104139942465	0.36675488929591	13	5	0.384615384615385	6	0.35520478448277
hand	0.984978561675363	0.269735947693223	1.02124446066455	48	12	0.25	3	0.369367692194589
long	0.837198106555337	0.169190289793295	0.854122955891118	74	14	0.189189189189189	3	0.203645055798879
breath	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
wondrous	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
around	0.632155260684029	0.340899386436592	0.718214915803993	22	9	0.409090909090909	6	0.517219039735875
paper	0.412438372509074	0.382203694607461	0.562303365888491	12	6	0.5	8	0.618656491259872
remained	1.17994982084624	0.679888833165108	1.36181144259317	10	7	0.7	10	2.12391476338525
course	0.567784926127579	0.481624528992616	0.744541408697367	11	6	0.545454545454545	8	0.929103624553555
read	0.230515112786367	0.142347824682191	0.270924565912107	25	6	0.24	5	0.165973839720564
considerably	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
pray	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
hat	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
doubt	0.0370566864349844	0.0377742004623648	0.0529158599109159	17	2	0.117647058823529	7	0.0392571062639516
learned	0.0719030156562998	0.0338046050063128	0.0794530992479395	37	4	0.108108108108108	7	0.0349873381527902
pleasure	1.57892571013456	0.703121510331994	1.72840569786595	12	8	0.666666666666667	9	2.36838145841513
speaking	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
vast	0.193019142599568	0.366711509553614	0.414407674457125	6	3	0.5	8	0.579059173008388
tis	0.105675944175553	0.0795851840064316	0.132292126336877	22	4	0.181818181818182	5	0.0864666481063987
tales	0.0513643947179579	0.0931609742483249	0.106382649749098	9	2	0.222222222222222	5	0.102731545073398
life	0.374910391515618	0.178774553575729	0.415353033782824	31	9	0.290322580645161	4	0.21769241851204
mean	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
history	0.839464079922976	0.683406065314859	1.08247115046548	7	5	0.714285714285714	10	2.15862020854733
particularly	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
book	0.621666568344951	0.370652892393092	0.72377682253382	19	8	0.421052631578947	6	0.588948273397966
written	0.0732425646950896	0.0761291294017591	0.105641457896908	16	3	0.1875	5	0.0824023484499113
appeared	0.396679307459582	0.295781938345202	0.494814539012203	17	7	0.411764705882353	6	0.420014700631453
denmark	0.203351783154239	0.289119274757806	0.353471219123267	9	4	0.444444444444444	6	0.40670574470746
worthy	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
country	0.87225887314749	0.547048611601988	1.02961047257698	13	7	0.538461538461538	8	1.20774243244243
meant	37.9895585727088	0.991264226683647	38.0024889358101	6	6	1	12	113.471834809185
english	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
ships	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
whose	0.137774238279638	0.160206774108116	0.211300618086326	13	4	0.307692307692308	4	0.190769309835731
entirely	0.350787400083366	0.412309354819229	0.541341670415918	9	5	0.555555555555556	8	0.701575494182665
sounded	0.940768142169823	0.547420960936272	1.08844586718589	14	8	0.571428571428571	10	1.20955880340537
talked	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
use	0.159597735394442	0.193158440488498	0.250562607495578	12	4	0.333333333333333	4	0.239400707873111
against	0.199477925798773	0.174382227992088	0.264953966417688	17	5	0.294117647058824	4	0.211214237271066
drink	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
shouted	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
maidens	0.203351783154239	0.289119274757806	0.353471219123267	9	4	0.444444444444444	6	0.40670574470746
wore	28.7975307981009	0.982914526958797	28.8143002870949	9	7	0.777777777777778	12	57.5292545069366
friendly	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
cold	0.325734456933357	0.110915780135941	0.344100634577784	47	9	0.191489361702128	5	0.124752838547624
forced	0.121997468028879	0.215378617838252	0.247530465250993	8	3	0.375	6	0.274500061730222
remarked	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
legs	0.445496165985346	0.400566609222354	0.59909969314926	12	6	0.5	8	0.668242068902266
distinctly	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
proper	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
doorway	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
watchman	0.0130761296852047	0.0116604660076956	0.0175200352471368	20	1	0.05	7	0.0117980366125741
asleep	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
dreamed	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
heart	0.328364479934048	0.102066275756757	0.343861536565537	52	10	0.192307692307692	5	0.113667938959277
lieutenant	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
lives	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
lie	27.8448345579729	0.98624784895684	27.862295246093	7	6	0.857142857142857	12	71.7158970885041
window	0.269199725713085	0.139059733248532	0.302995217346996	30	7	0.233333333333333	5	0.161520768186668
alone	1.64507496633697	0.649210860833088	1.7685435778324	16	10	0.625	10	1.85071539664796
warm	0.52369095910524	0.207510906144776	0.563305420546964	36	9	0.25	4	0.261847018153016
leather	0.187302115377622	0.272518861610351	0.330679017112264	9	4	0.444444444444444	6	0.374606085614258
soft	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
live	3.21114575783169	0.828080237106146	3.3161987209946	12	8	0.666666666666667	9	4.81666693326825
neither	7.68359551278106	0.902152817242159	7.73637639400302	15	10	0.666666666666667	9	9.22001831646874
children	0.607666093510066	0.158665897708961	0.628038970365354	58	12	0.206896551724138	3	0.188588454071809
goes	27.8448345579729	0.98624784895684	27.862295246093	7	6	0.857142857142857	12	71.7158970885041
nice	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
nature	0.125975261144124	0.131321484480793	0.181975544254082	15	4	0.266666666666667	4	0.151173860219511
between	0.47579195373564	0.310702080410299	0.568255018465183	19	8	0.421052631578947	6	0.450751513359045
fingers	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
colored	7.34946312938935	0.929716858226441	7.40803494367595	10	7	0.7	9	13.2281630383263
rich	0.334626057110674	0.273513762485714	0.432185580933153	16	7	0.4375	6	0.376488566970733
hardly	0.309049595259428	0.335865751108771	0.45641807052074	11	5	0.454545454545455	6	0.505719666873827
wants	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
dost	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
sunk	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
dreams	0.107941429238321	0.177555185237046	0.207791231649878	9	3	0.333333333333333	4	0.215887050474288
poesy	0.0601964764417492	0.134044475993575	0.146940591125782	7	2	0.285714285714286	4	0.154793718935362
hearts	0.187302115377622	0.272518861610351	0.330679017112264	9	4	0.444444444444444	6	0.374606085614258
full	0.304196947835913	0.233246466564774	0.383327141274444	18	6	0.333333333333333	4	0.304200054377028
clever	0.136074872550275	0.158543856815233	0.208931868017836	13	4	0.307692307692308	4	0.188416066718785
tale	0.148064367612823	0.170134880011486	0.225541424915929	13	4	0.307692307692308	4	0.205015099337878
calm	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
peace	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
o	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
glad	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
future	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
write	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
love	0.256647430354906	0.277964031490344	0.378327776286834	12	5	0.416666666666667	6	0.384972554849428
itself	0.244622000668286	0.268427837845942	0.363171347082341	12	5	0.416666666666667	6	0.366919152658265
poet	0.0570088317617336	0.0366231596198957	0.0677588571286589	27	3	0.111111111111111	7	0.0380154038220868
animal	0.1125778473189	0.20210905568057	0.23134788111208	8	3	0.375	6	0.253304110191351
fallen	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
leaf	5.28709031617688	0.922452357256228	5.36695839026342	8	6	0.75	9	11.8952984851408
bread	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
higher	0.113700207302604	0.185273136361155	0.217379557911397	9	3	0.333333333333333	4	0.227405213489172
lovely	0.0803495472188258	0.0936369475258761	0.123385281457044	14	3	0.214285714285714	5	0.103310640554326
picture	0.269291668331277	0.287718272503158	0.394080964986694	12	5	0.416666666666667	6	0.403938864912738
therein	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
die	0.276898881260303	0.383865174446555	0.473313281660352	8	4	0.5	8	0.623021388381589
rejoice	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
dream	0.0743724163499356	0.0772127179592269	0.107205690746244	16	3	0.1875	5	0.0836733659662805
fancied	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
taste	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
pieces	0.0800577844600134	0.0997909333155964	0.127935449444803	13	3	0.230769230769231	5	0.110853064036714
nodded	0.494085117208765	0.241060320758159	0.54975465554302	28	9	0.321428571428571	4	0.317627773789573
falling	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
star	0.399591699810998	0.356201368997424	0.535306399955653	13	6	0.461538461538462	8	0.553280718293417
somewhat	37.9895585727088	0.991264226683647	38.0024889358101	6	6	1	12	113.471834809185
leap	0.0472075370927462	0.0783183427084287	0.0914456907839724	10	2	0.2	5	0.0849733116514143
steps	0.276898881260303	0.383865174446555	0.473313281660352	8	4	0.5	8	0.623021388381589
ought	28.7975307981009	0.982914526958797	28.8143002870949	9	7	0.777777777777778	12	57.5292545069366
flight	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
travelling	0.0694309571737822	0.172387577217182	0.185844382731568	6	2	0.333333333333333	4	0.20829505753132
moves	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
flies	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
million	0.151119332278891	0.279847869155329	0.31804383732309	7	3	0.428571428571429	6	0.38859548860474
horse	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
quicker	0.140744801827454	0.265738963657996	0.300709654064307	7	3	0.428571428571429	6	0.361913475597009
death	0.0821158846330335	0.0455158246181004	0.0938866806300624	31	4	0.129032258064516	7	0.0476863061662484
soul	0.223682573345525	0.334790982015786	0.402639907681257	8	4	0.5	8	0.503286896245492
wings	0.279871131610516	0.314115816128335	0.420709634131334	11	5	0.454545454545455	6	0.457972094290352
sun	0.46868591487429	0.170652232180367	0.498787200266498	41	10	0.24390243902439	5	0.205766795067181
journey	0.151119332278891	0.279847869155329	0.31804383732309	7	3	0.428571428571429	6	0.38859548860474
miles	0.0960615522558008	0.14741848607794	0.175954630116135	10	3	0.3	4	0.172908377287918
friends	0.255246733482697	0.364799558355172	0.44522984258663	8	4	0.5	8	0.574306210194905
thousand	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
formed	0.276898881260303	0.383865174446555	0.473313281660352	8	4	0.5	8	0.623021388381589
earth	0.890888999702389	0.400539821659164	0.976788287463296	24	10	0.416666666666667	6	0.668167521598788
snow	0.14262635176063	0.040394671724246	0.14823631714346	61	7	0.114754098360656	7	0.0420950890266818
mountain	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
within	1.89542325788441	0.73979767730082	2.03468177606938	12	8	0.666666666666667	9	2.84316323400426
white	0.78032146642894	0.22278847283835	0.811502492047595	49	13	0.26530612244898	3	0.286651014623994
built	37.9895585727088	0.991264226683647	38.0024889358101	6	6	1	12	113.471834809185
above	0.793865467700103	0.456688264279981	0.915852909335208	17	8	0.470588235294118	8	0.840563960347292
ball	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
call	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
inhabitants	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
nobody	0.578129986625623	0.426378917376547	0.718354552166922	14	7	0.5	8	0.74331109907346
powers	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
land	0.30789919741811	0.257271983727996	0.401236575329386	16	6	0.375	6	0.346387881016429
imitate	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
finest	44.3144133803545	0.991262719720572	44.3254987002341	7	7	1	12	113.452091270845
sin	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
clock	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
question	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
spirit	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
free	0.108585541853107	0.178425700210373	0.208869697168102	9	3	0.333333333333333	4	0.217175367165283
heads	3.54000380427359	0.87623542816513	3.64683636318429	9	7	0.777777777777778	9	7.07985665990284
storm	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
school	0.222194953985988	0.307666772227979	0.379512108252185	9	4	0.444444444444444	6	0.444391168712317
quiet	0.255246733482697	0.364799558355172	0.44522984258663	8	4	0.5	8	0.574306210194905
iron	0.176194856031267	0.223795785535653	0.28483184673663	11	4	0.363636363636364	6	0.288320755498723
common	0.113700207302604	0.185273136361155	0.217379557911397	9	3	0.333333333333333	4	0.227405213489172
brother	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
glided	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
fixed	0.222194953985988	0.307666772227979	0.379512108252185	9	4	0.444444444444444	6	0.444391168712317
merry	0.424067933387693	0.45891452021605	0.624848900929526	9	5	0.555555555555556	8	0.848136823777438
try	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
nose	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
stretched	1.69480448200753	0.772188279544095	1.86242770901264	9	6	0.666666666666667	9	3.38958978053792
dead	0.206491382337176	0.139122131184434	0.248985257324237	23	6	0.260869565217391	4	0.161604957246542
seized	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
fright	0.0686657667056941	0.170812245161657	0.184097285733513	6	2	0.333333333333333	4	0.205999478604165
hospital	0.0178829195980549	0.0386840395379119	0.0426175284163832	8	1	0.125	7	0.040240712865432
police	0.0163686593527969	0.0286288936458212	0.0329779708349627	10	1	0.1	7	0.029472663391516
away	0.557697590545026	0.147544075677613	0.576884613044315	58	12	0.206896551724138	3	0.173081178120611
straight	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
thick	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
pay	0.248102244344051	0.358246661039315	0.435769886286757	8	4	0.5	8	0.558231082396069
difficult	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
floor	0.620337290338118	0.443695605944292	0.762682204144237	14	7	0.5	8	0.797577029204376
service	1.69480448200753	0.772188279544095	1.86242770901264	9	6	0.666666666666667	9	3.38958978053792
wet	0.323592421893082	0.279700971884748	0.42772033991839	15	6	0.4	6	0.388312299430167
pain	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
wanted	0.356232432093324	0.286103286696981	0.45689893448545	16	6	0.375	6	0.40076285737926
neck	0.266891317031463	0.220333279719632	0.346089192635076	17	6	0.352941176470588	4	0.282599313255798
clouds	0.248102244344051	0.358246661039315	0.435769886286757	8	4	0.5	8	0.558231082396069
reach	0.0686657667056941	0.170812245161657	0.184097285733513	6	2	0.333333333333333	4	0.205999478604165
bell	0.0523422072635042	0.0337331324084901	0.0622706261675949	27	3	0.111111111111111	7	0.034910782455547
remain	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
till	0.527645566563121	0.301535164169737	0.607727981209181	22	9	0.409090909090909	6	0.431711302704743
perhaps	0.565694616391598	0.421069342991128	0.705201950239375	14	7	0.5	8	0.727322586726783
booths	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
rejoicing	0.193019142599568	0.366711509553614	0.414407674457125	6	3	0.5	8	0.579059173008388
blood	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
hastened	0.248102244344051	0.358246661039315	0.435769886286757	8	4	0.5	8	0.558231082396069
grows	0.361410692610441	0.394137015836547	0.534753846162604	10	5	0.5	8	0.650538201109535
fetch	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
filled	0.754805730447093	0.629402697183845	0.982791659477261	8	5	0.625	10	1.69834667549126
called	0.303836588787282	0.185584452471658	0.356031265038756	24	7	0.291666666666667	4	0.227874397824164
cards	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
peep	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
boy	0.196267962151289	0.0428111744164025	0.200882825602219	79	8	0.10126582278481	7	0.0447259446330253
begged	0.248102244344051	0.358246661039315	0.435769886286757	8	4	0.5	8	0.558231082396069
permission	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
fall	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
doors	0.445283547536463	0.381395809460317	0.58629361345707	13	6	0.461538461538462	8	0.6165425570874
year	0.501248683552195	0.346719048910404	0.609478745847748	17	7	0.411764705882353	6	0.530734974488568
